1557347430	83	12.2	0.37
1557347432	83	12.2	0.38
1557347435	83	12.2	0.37
1557347437	83	12.2	0.37
1557347440	83	12.2	0.37
1557347442	83	12.2	0.37
1557347444	83	12.2	0.37
1557347447	83	12.2	0.39
1557347449	83	12.2	0.36
1557347452	83	12.2	0.38
1557347454	83	12.2	0.39
1557347457	83	12.2	0.38
1557347459	83	12.2	0.37
1557347462	83	12.2	0.37
1557347464	83	12.2	0.36
1557347466	83	12.2	0.37
1557347469	83	12.2	0.38
1557347471	83	12.2	0.37
1557347474	83	12.2	0.36
1557347476	83	12.2	0.37
1557347478	83	12.2	0.36
1557347481	83	12.2	0.38
1557347483	83	12.2	0.37
1557347486	83	12.2	0.37
1557347488	83	12.2	0.35
1557347491	84	12.2	0.36
1557347493	84	12.2	0.37
1557347496	84	12.2	0.38
1557347498	84	12.2	0.36
1557347500	84	12.2	0.38
1557347503	84	12.2	0.39
1557347505	84	12.2	0.37
1557347508	84	12.2	0.37
1557347510	84	12.2	0.36
1557347513	84	12.2	0.36
1557347515	84	12.2	0.37
1557347517	84	12.2	0.37
1557347520	84	12.2	0.38
1557347522	84	12.1	0.38
1557347525	84	12.2	0.36
1557347527	84	12.2	0.37
1557347530	84	12.2	0.37
1557347532	84	12.2	0.36
1557347534	84	12.2	0.38
1557347537	84	12.1	0.37
1557347539	84	12.2	0.37
1557347542	84	12.2	0.38
1557347544	84	12.2	0.37
1557347547	84	12.1	0.38
1557347549	84	12.1	0.37
1557347551	84	12.2	0.38
1557347554	84	12.2	0.38
1557347556	84	12.1	0.36
1557347559	84	12.2	0.37
1557347561	84	12.2	0.38
1557347564	84	12.1	0.37
1557347566	84	12.2	0.39
1557347568	84	12.2	0.37
1557347571	84	12.2	0.37
1557347573	84	12.1	0.37
1557347576	84	12.1	0.36
1557347578	84	12.1	0.37
1557347581	84	12.2	0.37
1557347583	84	12.1	0.37
1557347585	84	12.2	0.36
1557347588	84	12.1	0.38
1557347590	84	12.2	0.37
1557347593	84	12.2	0.37
1557347595	84	12.1	0.38
1557347598	84	12.2	0.38
1557347600	84	12.1	0.38
1557347602	84	12.1	0.38
1557347605	84	12.2	0.37
1557347607	84	12.1	0.37
1557347610	84	12.1	0.37
1557347612	84	12.1	0.38
1557347615	84	12.2	0.37
1557347617	84	12.2	0.37
1557347619	84	12.1	0.36
1557347622	84	12.1	0.37
1557347624	84	12.1	0.38
1557347627	84	12.1	0.38
1557347629	84	12.1	0.37
1557347632	84	12.2	0.37
1557347634	84	12.1	0.37
1557347636	84	12.2	0.38
1557347639	84	12.1	0.37
1557347641	84	12.1	0.38
1557347644	84	12.1	0.37
1557347646	83	12.1	0.36
1557347649	84	12.1	0.37
1557347651	84	12.1	0.37
1557347653	84	12.1	0.38
1557347656	84	12.1	0.37
1557347658	84	12.1	0.37
1557347661	84	12.1	0.38
1557347663	84	12.1	0.37
1557347666	84	12.1	0.36
1557347668	83	12.1	0.37
1557347670	84	12.1	0.36
1557347673	84	12.1	0.37
1557347675	84	12.1	0.36
1557347678	84	12.1	0.37
1557347680	84	12.1	0.37
1557347683	84	12.1	0.37
1557347685	84	12.1	0.37
1557347688	84	12.1	0.38
1557347690	84	12.1	0.37
1557347692	84	12.1	0.36
1557347695	84	12.2	0.37
1557347697	84	12.1	0.38
1557347700	84	12.1	0.37
1557347702	84	12.1	0.36
1557347704	84	12.1	0.37
1557347707	84	12.1	0.37
1557347709	84	12.1	0.38
1557347712	84	12.1	0.36
1557347714	84	12.1	0.37
1557347717	84	12.1	0.37
1557347719	84	12.1	0.36
1557347722	84	12.1	0.38
1557347724	84	12.1	0.37
1557347726	84	12.1	0.37
1557347729	84	12.1	0.38
1557347731	84	12.1	0.38
1557347734	84	12.1	0.38
1557347736	84	12.1	0.38
1557347738	84	12.1	0.38
1557347741	84	12.1	0.38
1557347743	84	12.1	0.36
1557347746	84	12.1	0.38
1557347748	84	12.1	0.38
1557347751	84	12.1	0.37
1557347753	84	12.1	0.38
1557347756	84	12.1	0.35
1557347758	84	12.1	0.36
1557347760	84	12.1	0.38
1557347763	84	12.1	0.37
1557347765	84	12.1	0.37
1557347768	84	12.1	0.37
1557347770	84	12.1	0.37
1557347772	84	12.1	0.38
1557347775	84	12.1	0.37
1557347777	84	12.1	0.38
1557347780	84	12.1	0.37
1557347782	84	12.1	0.37
1557347785	84	12.1	0.38
1557347787	84	12.1	0.38
1557347790	84	12.1	0.37
1557347792	84	12.1	0.36
1557347794	84	12.1	0.38
1557347797	84	12.1	0.37
1557347799	84	12.1	0.37
1557347802	84	12.1	0.37
1557347804	84	12.1	0.37
1557347807	84	12.1	0.36
1557347809	84	12.1	0.38
1557347811	84	12.1	0.37
1557347814	84	12.1	0.37
1557347816	84	12.1	0.37
1557347819	84	12.1	0.37
1557347821	84	12.1	0.36
1557347824	84	12.1	0.38
1557347826	84	12.1	0.36
1557347828	84	12.1	0.38
1557347831	84	12.1	0.37
1557347833	84	12.1	0.39
1557347836	84	12.1	0.38
1557347838	84	12.1	0.38
1557347841	84	12.1	0.37
1557347843	84	12.1	0.37
1557347845	84	12.1	0.37
1557347848	84	12.1	0.37
1557347850	84	12.1	0.38
1557347853	84	12.1	0.38
1557347855	84	12.1	0.36
1557347858	84	12.1	0.37
1557347860	84	12	0.37
1557347862	84	12.1	0.38
1557347865	84	12.1	0.38
1557347867	84	12	0.37
1557347870	84	12.1	0.38
1557347872	84	12.1	0.38
1557347875	84	12.1	0.38
1557347877	84	12.1	0.37
1557347879	84	12.1	0.38
1557347882	84	12.1	0.38
1557347884	84	12.1	0.38
1557347887	84	12.1	0.36
1557347889	84	12.1	0.37
1557347892	84	12.1	0.39
1557347894	84	12.1	0.37
1557347896	84	12.1	0.37
1557347899	84	12	0.36
1557347901	84	12.1	0.36
1557347904	84	12.1	0.38
1557347906	84	12	0.36
1557347909	84	12.1	0.38
1557347911	84	12.1	0.37
1557347913	84	12.1	0.36
1557347916	84	12	0.37
1557347918	84	12.1	0.38
1557347921	84	12.1	0.38
1557347923	84	12	0.37
1557347926	84	12.1	0.37
1557347928	84	12.1	0.38
1557347930	84	12	0.37
1557347933	84	12.1	0.37
1557347935	84	12	0.36
1557347938	84	12.1	0.37
1557347940	84	12.1	0.38
1557347943	84	12.1	0.37
1557347945	84	12	0.38
1557347947	84	12.1	0.38
1557347950	84	12.1	0.37
1557347952	84	12.1	0.37
1557347955	84	12.1	0.37
1557347957	84	12	0.37
1557347960	84	12	0.38
1557347962	84	12	0.37
1557347964	84	12.1	0.37
1557347967	84	12	0.37
1557347969	84	12.1	0.37
1557347972	84	12	0.38
1557347974	84	12.1	0.37
1557347977	84	12.1	0.37
1557347979	84	12	0.37
1557347981	84	12.1	0.38
1557347984	84	12.1	0.37
1557347986	84	12	0.37
1557347989	84	12	0.38
1557347991	84	12	0.37
1557347994	84	12.1	0.37
1557347996	84	12	0.36
1557347999	84	12	0.35
1557348001	84	12	0.37
1557348003	84	12.1	0.37
1557348006	84	12.1	0.37
1557348008	84	12.1	0.37
1557348011	84	12	0.37
1557348013	84	12	0.36
1557348015	84	12	0.36
1557348018	84	12.1	0.38
1557348020	84	12	0.37
1557348023	84	12	0.37
1557348025	84	12	0.37
1557348028	84	12	0.37
1557348030	84	12	0.38
1557348032	84	12	0.38
1557348035	84	12	0.37
1557348037	84	12	0.38
1557348040	84	12.1	0.36
1557348042	84	12.1	0.38
1557348045	84	12	0.37
1557348047	84	12	0.37
1557348050	84	12	0.38
1557348052	84	12	0.38
1557348054	84	12	0.38
1557348057	84	12	0.37
1557348059	84	12	0.38
1557348062	84	12	0.38
1557348064	84	12	0.37
1557348066	84	12	0.37
1557348069	84	12	0.4
1557348071	84	12.1	0.37
1557348074	84	12	0.37
1557348076	84	12	0.37
1557348079	84	12	0.36
1557348081	84	12	0.36
1557348084	84	12	0.37
1557348086	84	12	0.37
1557348088	84	12	0.37
1557348091	84	12	0.37
1557348093	83	11.9	0.36
1557348096	83	11.9	0.37
1557348098	84	12	0.37
1557348101	84	12	0.37
1557348103	84	12	0.37
1557348105	83	11.9	0.37
1557348108	84	12	0.36
1557348110	84	12	0.37
1557348113	83	11.9	0.37
1557348115	84	12	0.37
1557348117	84	12	0.37
1557348120	83	11.9	0.37
1557348122	84	12	0.37
1557348125	83	11.9	0.38
1557348127	83	11.9	0.38
1557348130	84	12	0.37
1557348132	84	12	0.38
1557348135	84	12	0.38
1557348137	84	12	0.39
1557348139	83	11.9	0.37
1557348142	84	12	0.37
1557348144	83	11.9	0.37
1557348147	84	12	0.38
1557348149	84	12	0.38
1557348152	83	11.9	0.36
1557348154	83	11.9	0.37
1557348156	84	12	0.38
1557348159	84	12	0.38
1557348161	84	12	0.37
1557348164	84	12	0.38
1557348166	84	12	0.38
1557348169	84	12	0.37
1557348171	83	11.9	0.36
1557348173	84	12	0.37
1557348176	84	12	0.37
1557348178	83	11.9	0.38
1557348181	83	11.9	0.38
1557348183	84	12	0.37
1557348186	83	11.9	0.36
1557348188	83	11.9	0.38
1557348190	84	12	0.38
1557348193	84	12	0.37
1557348195	84	12	0.38
1557348198	84	12	0.38
1557348200	83	11.9	0.37
1557348203	84	12	0.36
1557348205	84	12	0.38
1557348207	84	12	0.37
1557348210	84	12	0.37
1557348212	84	12	0.36
1557348215	84	12	0.38
1557348217	83	11.9	0.39
1557348220	83	11.9	0.36
1557348222	84	12	0.37
1557348224	83	11.9	0.38
1557348227	84	12	0.36
1557348229	84	12	0.37
1557348232	83	11.9	0.39
1557348234	83	11.9	0.37
1557348237	83	11.9	0.38
1557348239	83	11.9	0.37
1557348241	83	11.9	0.37
1557348244	84	12	0.38
1557348246	84	12	0.38
1557348249	84	12	0.37
1557348251	84	12	0.37
1557348254	83	11.9	0.37
1557348256	83	11.9	0.38
1557348258	83	11.9	0.37
1557348261	84	12	0.36
1557348263	84	12	0.38
1557348266	83	11.9	0.36
1557348268	84	12	0.37
1557348271	84	12	0.37
1557348273	83	11.9	0.37
1557348275	84	12	0.39
1557348278	84	12	0.36
1557348280	84	12	0.38
1557348283	83	11.9	0.37
1557348285	84	12	0.38
1557348288	84	12	0.38
1557348290	84	12	0.37
1557348292	84	12	0.38
1557348295	84	12	0.37
1557348297	84	12	0.37
1557348300	84	12	0.37
1557348302	83	11.9	0.37
1557348305	83	11.9	0.38
1557348307	84	12	0.36
1557348309	84	12	0.35
1557348312	84	12	0.37
1557348314	83	11.9	0.37
1557348317	84	12	0.37
1557348319	84	12	0.37
1557348322	84	12	0.37
1557348324	83	11.9	0.37
1557348326	84	12	0.37
1557348329	84	12	0.37
1557348331	84	12	0.37
1557348334	84	12	0.38
1557348336	84	12	0.36
1557348339	84	12	0.38
1557348341	83	11.9	0.38
1557348344	83	11.9	0.38
1557348346	84	12	0.38
1557348348	83	11.9	0.38
1557348351	84	12	0.36
1557348353	83	11.9	0.39
1557348356	84	12	0.38
1557348358	83	11.9	0.37
1557348360	83	11.9	0.38
1557348363	83	11.9	0.38
1557348365	83	11.9	0.37
1557348368	84	12	0.37
1557348370	84	12	0.38
1557348373	83	11.9	0.38
1557348375	83	11.9	0.37
1557348378	83	11.9	0.36
1557348380	84	12	0.38
1557348382	83	11.9	0.37
1557348385	84	12	0.38
1557348387	84	12	0.36
1557348390	84	12	0.38
1557348392	83	11.9	0.38
1557348394	83	11.9	0.37
1557348397	83	11.9	0.38
1557348399	84	12	0.37
1557348402	84	12	0.37
1557348404	84	12	0.37
1557348407	83	11.9	0.37
1557348409	83	11.9	0.38
1557348412	83	11.9	0.36
1557348414	83	11.9	0.36
1557348416	83	11.9	0.37
1557348419	83	11.9	0.38
1557348421	84	12	0.37
1557348424	83	11.9	0.37
1557348426	83	11.9	0.38
1557348429	84	12	0.36
1557348431	83	11.9	0.39
1557348433	83	11.9	0.38
1557348436	83	11.9	0.38
1557348438	83	11.9	0.38
1557348441	84	12	0.37
1557348443	83	11.9	0.37
1557348446	84	12	0.38
1557348448	83	11.9	0.38
1557348450	84	12	0.38
1557348453	83	11.9	0.37
1557348455	83	11.9	0.38
1557348458	84	12	0.36
1557348460	83	11.9	0.38
1557348463	83	11.9	0.37
1557348465	83	11.9	0.38
1557348467	84	12	0.37
1557348470	83	11.9	0.37
1557348472	84	12	0.37
1557348475	83	11.9	0.38
1557348477	83	11.9	0.36
1557348480	83	11.9	0.37
1557348482	83	11.9	0.37
1557348484	83	11.9	0.37
1557348487	83	11.9	0.38
1557348489	83	11.9	0.39
1557348492	83	11.9	0.37
1557348494	83	11.9	0.38
1557348497	83	11.9	0.37
1557348499	83	11.9	0.38
1557348501	83	11.9	0.38
1557348504	83	11.9	0.38
1557348506	83	11.9	0.37
1557348509	83	11.9	0.37
1557348511	83	11.9	0.37
1557348514	83	11.9	0.36
1557348516	83	11.9	0.37
1557348518	83	11.9	0.37
1557348521	83	11.9	0.37
1557348523	83	11.9	0.39
1557348526	83	11.9	0.37
1557348528	83	11.9	0.38
1557348531	83	11.9	0.37
1557348533	83	11.9	0.39
1557348535	83	11.9	0.37
1557348538	83	11.9	0.38
1557348540	83	11.9	0.38
1557348543	83	11.9	0.36
1557348545	83	11.9	0.38
1557348548	83	11.9	0.39
1557348550	83	11.9	0.37
1557348552	83	11.9	0.38
1557348555	83	11.9	0.36
1557348557	83	11.9	0.37
1557348560	83	11.9	0.38
1557348562	83	11.9	0.38
1557348565	83	11.9	0.37
1557348567	83	11.9	0.36
1557348569	83	11.9	0.38
1557348572	83	11.9	0.37
1557348574	83	11.9	0.37
1557348577	83	11.9	0.37
1557348579	83	11.9	0.37
1557348582	83	11.9	0.37
1557348584	83	11.9	0.37
1557348586	83	11.9	0.37
1557348589	83	11.9	0.38
1557348591	83	11.9	0.36
1557348594	83	11.9	0.36
1557348596	83	11.9	0.37
1557348599	83	11.9	0.38
1557348601	83	11.9	0.38
1557348604	83	11.9	0.37
1557348606	83	11.9	0.36
1557348608	83	11.9	0.38
1557348611	83	11.9	0.37
1557348613	83	11.9	0.36
1557348616	83	11.9	0.39
1557348618	83	11.9	0.36
1557348621	83	11.9	0.36
1557348623	83	11.9	0.37
1557348625	83	11.9	0.37
1557348628	83	11.9	0.38
1557348630	83	11.9	0.38
1557348633	83	11.9	0.38
1557348635	83	11.9	0.37
1557348637	83	11.9	0.38
1557348640	83	11.9	0.38
1557348642	83	11.9	0.37
1557348645	83	11.9	0.37
1557348647	83	11.9	0.38
1557348650	83	11.9	0.37
1557348652	83	11.9	0.38
1557348654	83	11.9	0.39
1557348657	83	11.9	0.37
1557348659	83	11.9	0.38
1557348662	83	11.9	0.37
1557348664	83	11.8	0.37
1557348667	83	11.9	0.38
1557348669	83	11.9	0.37
1557348672	83	11.9	0.38
1557348674	83	11.9	0.38
1557348676	83	11.9	0.37
1557348679	83	11.9	0.36
1557348681	83	11.9	0.36
1557348684	83	11.9	0.39
1557348686	83	11.9	0.38
1557348688	83	11.9	0.39
1557348691	83	11.9	0.37
1557348693	83	11.9	0.36
1557348696	83	11.9	0.38
1557348698	83	11.9	0.38
1557348701	83	11.9	0.38
1557348703	83	11.9	0.37
1557348706	83	11.9	0.37
1557348708	83	11.9	0.38
1557348710	83	11.8	0.37
1557348713	83	11.9	0.39
1557348715	83	11.9	0.38
1557348718	83	11.9	0.37
1557348720	83	11.9	0.37
1557348723	83	11.9	0.37
1557348725	83	11.9	0.37
1557348727	83	11.8	0.37
1557348730	83	11.9	0.38
1557348732	83	11.9	0.37
1557348735	83	11.9	0.37
1557348737	83	11.8	0.37
1557348740	83	11.9	0.38
1557348742	83	11.9	0.37
1557348744	83	11.9	0.37
1557348747	83	11.9	0.36
1557348749	83	11.9	0.38
1557348752	83	11.9	0.37
1557348754	83	11.8	0.37
1557348757	83	11.9	0.38
1557348759	83	11.9	0.36
1557348761	83	11.9	0.38
1557348764	83	11.9	0.37
1557348766	83	11.9	0.38
1557348769	83	11.9	0.36
1557348771	83	11.9	0.39
1557348773	83	11.9	0.39
1557348776	83	11.9	0.38
1557348778	83	11.8	0.39
1557348781	83	11.9	0.37
1557348783	83	11.9	0.38
1557348786	83	11.9	0.37
1557348788	83	11.8	0.37
1557348791	83	11.8	0.38
1557348793	83	11.9	0.36
1557348795	83	11.9	0.39
1557348798	83	11.9	0.38
1557348800	83	11.9	0.37
1557348803	83	11.9	0.38
1557348805	83	11.9	0.37
1557348808	83	11.9	0.37
1557348810	83	11.8	0.38
1557348812	83	11.9	0.38
1557348815	83	11.9	0.37
1557348817	83	11.9	0.38
1557348820	83	11.9	0.39
1557348822	83	11.8	0.38
1557348825	83	11.8	0.37
1557348827	83	11.8	0.38
1557348829	83	11.9	0.37
1557348832	83	11.8	0.38
1557348834	83	11.9	0.38
1557348837	83	11.8	0.38
1557348839	83	11.9	0.39
1557348842	83	11.9	0.38
1557348844	83	11.8	0.39
1557348846	83	11.9	0.36
1557348849	83	11.9	0.37
1557348851	83	11.9	0.38
1557348854	83	11.9	0.37
1557348856	83	11.9	0.38
1557348859	83	11.8	0.37
1557348861	83	11.8	0.38
1557348863	83	11.9	0.38
1557348866	83	11.9	0.37
1557348868	83	11.8	0.39
1557348871	83	11.9	0.39
1557348873	83	11.9	0.37
1557348876	83	11.9	0.37
1557348878	83	11.9	0.38
1557348880	83	11.9	0.38
1557348883	83	11.9	0.39
1557348885	83	11.9	0.37
1557348888	83	11.8	0.38
1557348890	83	11.9	0.38
1557348893	83	11.9	0.37
1557348895	83	11.8	0.4
1557348897	83	11.8	0.38
1557348900	83	11.9	0.38
1557348902	83	11.8	0.39
1557348905	83	11.9	0.38
1557348907	83	11.9	0.38
1557348910	83	11.9	0.37
1557348912	83	11.8	0.38
1557348915	83	11.8	0.38
1557348917	83	11.9	0.38
1557348919	83	11.9	0.37
1557348922	83	11.9	0.37
1557348924	83	11.9	0.38
1557348927	83	11.9	0.38
1557348929	83	11.8	0.38
1557348931	83	11.8	0.37
1557348934	83	11.8	0.38
1557348936	83	11.9	0.38
1557348939	83	11.8	0.38
1557348941	83	11.9	0.38
1557348944	83	11.9	0.38
1557348946	83	11.9	0.37
1557348948	83	11.8	0.38
1557348951	83	11.9	0.38
1557348953	83	11.8	0.38
1557348956	83	11.8	0.37
1557348958	83	11.9	0.39
1557348961	83	11.8	0.37
1557348963	83	11.8	0.38
1557348965	83	11.9	0.38
1557348968	83	11.8	0.37
1557348970	83	11.8	0.37
1557348973	83	11.8	0.39
1557348975	83	11.8	0.37
1557348978	83	11.9	0.37
1557348980	83	11.8	0.39
1557348982	83	11.8	0.37
1557348985	83	11.8	0.37
1557348987	83	11.9	0.37
1557348990	83	11.8	0.38
1557348992	83	11.8	0.37
1557348995	83	11.8	0.38
1557348997	83	11.9	0.37
1557349000	83	11.8	0.38
1557349002	83	11.8	0.39
1557349004	83	11.8	0.39
1557349007	83	11.8	0.39
1557349009	83	11.8	0.38
1557349012	83	11.8	0.37
1557349014	83	11.9	0.4
1557349016	83	11.8	0.39
1557349019	83	11.9	0.38
1557349021	83	11.8	0.37
1557349024	83	11.8	0.39
1557349026	83	11.8	0.38
1557349029	83	11.9	0.38
1557349031	83	11.8	0.38
1557349034	83	11.8	0.39
1557349036	83	11.8	0.38
1557349038	83	11.9	0.38
1557349041	83	11.8	0.38
1557349043	83	11.8	0.39
1557349046	83	11.8	0.39
1557349048	83	11.9	0.37
1557349051	83	11.8	0.38
1557349053	83	11.8	0.38
1557349055	83	11.8	0.37
1557349058	83	11.8	0.39
1557349060	83	11.9	0.38
1557349063	83	11.9	0.38
