1557345721,17,47.5,0.4
1557345842,21,47.2,0.38
1557345963,24,47.6,0.42
1557346084,26,47.7,0.43
1557346205,28,48.1,0.46
1557346326,29,48.1,0.51
1557346447,30,48.2,0.52
1557346568,30,48.4,0.52
1557346689,31,48.4,0.54
1557346810,31,48.4,0.54
1557346931,31,48.5,0.52
1557347052,32,48.5,0.53
1557347173,32,48.4,0.54
1557347294,32,48.5,0.54
1557347415,32,48.7,0.54
1557347536,32,48.7,0.54
1557347657,32,48.5,0.55
1557347778,32,48.5,0.52
1557347899,32,48.5,0.54
1557348020,32,48.7,0.55
1557348141,33,48.6,0.55
1557348262,33,48.7,0.58
1557348383,32,48.9,0.57
1557348504,32,48.9,0.55
1557348625,33,49,0.55
1557348746,32,48.9,0.56
1557348867,32,48.9,0.58
1557348988,33,49.1,0.58
1557349109,33,49,0.58
1557349230,32,48.9,0.58
1557349351,33,49,0.58
1557349472,33,49,0.58
1557349593,33,49,0.59
1557349714,33,49,0.61
1557349835,33,49.1,0.62
1557349956,33,49.1,0.6
1557350077,33,49.1,0.63
1557350198,33,49.2,0.62
1557350319,33,49.2,0.63
1557350440,33,49.2,0.62
1557350561,33,49.4,0.63
1557350682,33,49.2,0.62
1557350803,33,49.2,0.64
1557350924,33,49.2,0.65
1557351045,33,49.4,0.65
1557351166,32,49.4,0.65
1557351287,32,49.4,0.65
1557351408,32,49.5,0.65
1557351529,32,49.5,0.66
1557351650,32,49.4,0.65
1557351771,32,49.4,0.66
1557351892,32,49.5,0.66
1557352013,32,49.5,0.66
1557352134,32,49.4,0.68
1557352255,32,49.4,0.68
1557352376,32,49.5,0.68
1557352497,32,49.4,0.7
1557352618,33,49.4,0.69
1557352739,32,49.5,0.69
1557352860,32,49.4,0.69
1557352981,32,49.5,0.69
1557353102,32,49.5,0.69
1557353223,32,49.4,0.68
1557353344,32,49.5,0.68
1557353465,32,49.5,0.69
1557353586,32,49.5,0.7
1557353707,32,49.5,0.71
1557353828,32,49.4,0.69
1557353949,32,49.4,0.69
1557354070,32,49.4,0.71
1557354191,32,49.4,0.71
1557354312,32,49.5,0.69
1557354433,33,49.4,0.7
1557354554,33,49.4,0.69
1557354675,32,49.2,0.67
1557354796,32,49.5,0.69
1557354917,32,49.2,0.69
1557355038,32,49.4,0.71
1557355159,33,49.2,0.7
1557355280,33,49.2,0.7
1557355401,33,49.2,0.7
1557355522,33,49.2,0.71
1557355643,33,49.2,0.69
1557355764,32,49.1,0.7
1557355885,32,49.1,0.7
1557356006,32,49.2,0.69
1557356127,32,49.2,0.7
1557356248,33,49.1,0.7
1557356369,33,49.2,0.7
1557356490,33,49,0.71
1557356611,33,49.1,0.7
1557356732,33,49,0.72
1557356853,33,49.2,0.7
1557356974,33,49.1,0.71
1557357095,33,49.1,0.72
1557357216,33,49.2,0.72
1557357337,33,49.1,0.71
1557357458,33,49.1,0.71
1557357579,33,49.1,0.7
1557357700,33,49.1,0.7
1557357821,33,49.1,0.71
1557357942,33,49.1,0.69
1557358063,33,49.1,0.7
1557358184,33,49.1,0.71
1557358305,33,49.2,0.71
1557358426,33,49.1,0.7
1557358547,32,49,0.72
1557358668,33,49.2,0.7
1557358789,33,49.2,0.7
1557358910,33,49.4,0.7
1557359031,32,49.4,0.71
1557359152,32,49.2,0.7
1557359273,32,49.4,0.71
1557359394,32,49.5,0.71
1557359515,32,49.4,0.72
1557359636,32,49.2,0.72
1557359757,32,49.4,0.72
1557359878,32,49.4,0.71
1557359999,32,49.4,0.72
1557360120,32,49.4,0.71
1557360241,32,49.4,0.72
1557360362,32,49.4,0.7
1557360483,32,49.2,0.71
1557360604,32,49.2,0.72
1557360725,32,49.2,0.71
1557360846,32,49.4,0.72
1557360967,32,49.2,0.72
1557361088,32,49.2,0.71
1557361209,32,49.4,0.72
1557361330,32,49.4,0.72
1557361451,32,49.2,0.72
1557361572,32,49.2,0.71
1557361693,32,49.2,0.72
1557361814,32,49.5,0.72
1557361935,32,49.4,0.73
1557362056,32,49.2,0.71
1557362177,32,49.5,0.72
1557362298,32,49.4,0.72
1557362419,32,49.4,0.73
1557362540,32,49.5,0.73
1557362661,32,49.4,0.71
1557362782,32,49.6,0.73
1557362903,32,49.4,0.72
1557363024,32,49.4,0.72
1557363145,32,49.5,0.71
1557363266,32,49.6,0.71
1557363387,32,49.5,0.72
1557363508,32,49.5,0.72
1557363629,32,49.5,0.72
1557363750,32,49.5,0.71
1557363871,32,49.6,0.72
1557363992,32,49.5,0.71
1557364113,32,49.6,0.71
1557364234,32,49.6,0.71
1557364355,32,49.6,0.72
1557364476,32,49.6,0.71
1557364597,32,49.9,0.72
1557364718,31,49.9,0.71
1557364839,31,49.9,0.7
1557364960,31,49.7,0.71
1557365081,31,49.9,0.71
1557365202,31,50,0.72
1557365323,31,49.9,0.72
1557365444,31,49.9,0.71
1557365565,31,50,0.71
1557365686,31,50,0.72
1557365807,31,50,0.71
1557365928,31,50,0.72
1557366049,31,50.2,0.72
1557366170,31,50,0.72
1557366291,31,50,0.72
1557366412,31,50.2,0.71
1557366533,31,50.4,0.72
1557366654,31,50.2,0.72
1557366775,31,50.2,0.71
1557366896,31,50.4,0.72
1557367017,31,50.2,0.71
1557367138,31,50.2,0.72
1557367259,31,50.2,0.73
1557367380,31,50.4,0.74
1557367501,31,50.2,0.73
1557367622,31,50.2,0.72
1557367743,31,50.4,0.72
1557367864,31,50.4,0.74
1557367985,31,50.4,0.72
1557368106,31,50.4,0.75
1557368227,31,50.2,0.74
1557368348,31,50,0.74
1557368469,31,50.2,0.75
1557368590,31,50.2,0.73
1557368711,31,50,0.74
1557368832,31,50.4,0.74
1557368953,31,50.2,0.74
1557369074,31,50,0.72
1557369195,31,50,0.74
1557369316,31,50.2,0.76
1557369437,31,50,0.73
1557369558,31,50,0.73
1557369679,31,50.2,0.76
1557369800,31,50,0.75
1557369921,32,50,0.74
1557370042,31,50,0.73
1557370163,31,50,0.73
1557370284,32,49.9,0.74
1557370405,32,50,0.73
1557370526,32,49.9,0.74
1557370647,32,50,0.74
1557370768,32,49.9,0.75
1557370889,32,50,0.74
1557371010,32,49.9,0.73
1557371131,32,50,0.72
1557371252,32,50,0.74
1557371373,32,49.9,0.73
1557371494,32,50,0.73
1557371615,32,49.9,0.72
1557371736,32,49.9,0.74
1557371857,32,50,0.73
1557371978,32,50,0.73
1557372099,32,50.2,0.73
1557372220,32,49.9,0.73
1557372341,32,49.9,0.74
1557372462,32,49.9,0.72
1557372583,32,50,0.72
1557372704,32,49.9,0.72
1557372825,32,49.7,0.73
1557372946,32,49.7,0.74
1557373067,32,49.9,0.73
1557373188,32,50,0.73
1557373309,32,50,0.73
1557373430,32,49.7,0.72
1557373551,32,50,0.73
1557373672,32,49.9,0.73
1557373793,32,49.7,0.72
1557373914,32,49.9,0.73
1557374035,32,49.7,0.73
1557374156,32,50,0.73
1557374277,32,49.7,0.72
1557374398,32,50,0.73
1557374519,32,49.7,0.72
1557374640,32,50,0.73
1557374761,32,50,0.73
1557374882,32,49.9,0.73
1557375003,32,49.9,0.74
1557375124,32,49.9,0.74
1557375245,31,49.9,0.72
1557375366,31,49.9,0.71
1557375487,31,50,0.73
1557375608,31,49.9,0.73
1557375729,31,49.9,0.74
1557375850,31,50,0.72
1557375971,31,49.9,0.74
1557376092,31,50,0.74
1557376213,31,49.9,0.72
1557376334,31,50,0.73
1557376455,31,50,0.73
1557376576,31,50,0.73
1557376697,31,49.9,0.74
1557376818,31,49.9,0.73
1557376939,31,50,0.74
1557377060,31,50,0.74
1557377181,31,50,0.74
1557377302,31,49.9,0.74
1557377423,31,50,0.72
1557377544,31,49.9,0.73
1557377665,31,49.9,0.72
1557377786,31,49.9,0.74
1557377907,31,49.9,0.74
1557378028,31,50.2,0.73
1557378149,31,50,0.73
1557378270,31,50.2,0.72
1557378391,31,50.2,0.73
1557378512,31,49.9,0.74
1557378633,31,50,0.74
1557378754,31,50,0.74
1557378875,31,50,0.73
1557378996,31,50,0.72
1557379117,31,50.4,0.74
1557379238,31,50.2,0.73
1557379359,31,50.2,0.73
1557379480,31,50,0.72
1557379601,31,50,0.74
1557379722,31,50,0.71
1557379843,31,49.9,0.73
1557379964,31,49.9,0.72
1557380085,31,50.2,0.73
1557380206,31,50,0.72
1557380327,31,49.9,0.73
1557380448,31,49.9,0.73
1557380569,31,49.9,0.72
1557380690,31,50,0.72
1557380811,31,50,0.72
1557380932,31,49.9,0.73
1557381053,31,50.2,0.74
1557381174,31,50,0.74
1557381295,31,50,0.73
1557381416,31,50,0.74
1557381537,31,50,0.73
1557381658,31,50,0.73
1557381779,30,50,0.71
1557381900,30,50,0.72
1557382021,30,50,0.71
1557382142,30,50.2,0.72
1557382263,30,50.2,0.71
1557382384,30,49.9,0.71
1557382505,30,49.9,0.72
1557382626,30,49.9,0.72
1557382747,30,50,0.71
1557382868,31,49.9,0.73
1557382989,31,49.9,0.73
1557383110,31,49.9,0.74
1557383231,30,49.9,0.73
1557383352,31,50,0.73
1557383473,30,49.9,0.71
1557383594,30,50,0.71
1557383715,30,50,0.71
1557383836,30,49.9,0.72
1557383957,30,49.9,0.72
1557384078,30,50,0.71
1557384199,30,49.9,0.72
1557384320,30,49.9,0.72
1557384441,30,49.9,0.72
1557384562,30,49.9,0.7
1557384683,30,50,0.71
1557384804,30,50.2,0.71
1557384925,30,50.2,0.71
1557385046,30,50.2,0.72
1557385167,30,50.4,0.73
1557385288,30,50.4,0.71
1557385409,30,50.4,0.72
1557385530,30,50.4,0.72
1557385651,30,50.4,0.72
1557385772,30,50.4,0.72
1557385893,30,50.5,0.7
1557386014,29,50.5,0.72
1557386135,29,50.4,0.72
1557386256,29,50.5,0.7
1557386377,29,50.5,0.72
1557386498,29,50.5,0.72
1557386619,29,50.4,0.71
1557386740,29,50.4,0.71
1557386861,29,50.5,0.71
1557386982,29,50.5,0.7
1557387103,29,50.4,0.71
1557387224,29,50.5,0.71
1557387345,29,50.4,0.71
1557387466,29,50.4,0.72
1557387587,29,50.5,0.71
1557387708,29,50.4,0.71
1557387829,29,50.5,0.72
1557387950,29,50.5,0.71
1557388071,29,50.5,0.72
1557388192,29,50.5,0.72
1557388313,29,50.7,0.72
1557388434,29,50.5,0.72
