1557345721,19,51,0.24
1557345842,20,52.2,0.19
1557345963,22,55,0.18
1557346084,23,56.9,0.18
1557346205,24,57.7,0.16
1557346326,25,58.4,0.18
1557346447,25,58.5,0.16
1557346568,25,58.5,0.17
1557346689,25,58.4,0.18
1557346810,25,58.7,0.18
1557346931,25,58.9,0.19
1557347052,25,59.3,0.19
1557347173,25,59.5,0.18
1557347294,25,59.5,0.18
1557347415,25,59.7,0.19
1557347536,25,59.9,0.19
1557347657,25,59.9,0.19
1557347778,25,58.7,0.19
1557347899,25,59.9,0.22
1557348020,25,59.3,0.21
1557348141,5,60,0.22
1557348262,25,59.9,0.22
1557348383,25,59.1,0.23
1557348504,25,59.9,0.23
1557348625,25,59.9,0.22
1557348746,25,59.9,0.23
1557348867,25,59.9,0.25
1557348988,25,59.9,0.25
1557349109,25,59.9,0.26
1557349230,5,60,0.25
1557349351,25,59.9,0.24
1557349472,25,59.9,0.26
1557349593,5,60,0.27
1557349714,25,58.7,0.25
1557349835,5,60,0.24
1557349956,25,59.7,0.26
1557350077,5,60,0.28
1557350198,25,59.9,0.25
1557350319,25,59.9,0.27
1557350440,25,59.3,0.27
1557350561,25,58,0.27
1557350682,25,59.7,0.29
1557350803,25,59.9,0.27
1557350924,25,59.9,0.27
1557351045,25,59.9,0.27
1557351166,25,59.9,0.28
1557351287,5,60,0.28
1557351408,25,59.9,0.29
1557351529,25,59.7,0.27
1557351650,25,59.9,0.27
1557351771,25,59.9,0.28
1557351892,25,59.9,0.27
1557352013,25,59.9,0.3
1557352134,25,59.3,0.28
1557352255,5,60,0.29
1557352376,25,59.9,0.29
1557352497,25,59.5,0.29
1557352618,25,59.5,0.29
1557352739,25,59.9,0.28
1557352860,25,59.9,0.29
1557352981,25,59.9,0.27
1557353102,25,59.9,0.29
1557353223,24,57.1,0.29
1557353344,25,59.5,0.29
1557353465,25,59.9,0.29
1557353586,5,60,0.3
1557353707,25,59.9,0.28
1557353828,5,60,0.29
1557353949,25,59.9,0.3
1557354070,25,59.9,0.29
1557354191,25,58.9,0.3
1557354312,25,59.9,0.3
1557354433,25,59.1,0.31
1557354554,25,59.9,0.31
1557354675,25,59.9,0.32
1557354796,25,59.7,0.3
1557354917,25,59.5,0.31
1557355038,25,59.9,0.31
1557355159,25,59.9,0.3
1557355280,25,59.9,0.29
1557355401,25,59.7,0.29
1557355522,25,59.9,0.3
1557355643,25,59.9,0.3
1557355764,25,59.9,0.32
1557355885,25,59.9,0.3
1557356006,25,59.3,0.31
1557356127,25,59.9,0.3
1557356248,25,59.3,0.32
1557356369,5,60,0.3
1557356490,25,59.9,0.3
1557356611,25,59.5,0.32
1557356732,25,59.9,0.31
1557356853,25,59.9,0.31
1557356974,25,59.9,0.31
1557357095,25,59.9,0.3
1557357216,25,59.9,0.31
1557357337,25,59.9,0.31
1557357458,25,59.9,0.31
1557357579,25,59.9,0.32
1557357700,25,59.3,0.32
1557357821,25,59.9,0.31
1557357942,25,59.9,0.32
1557358063,25,58.5,0.32
1557358184,25,59.7,0.31
1557358305,25,59.9,0.32
1557358426,25,59.1,0.32
1557358547,25,59.9,0.32
1557358668,25,59.1,0.31
1557358789,25,59.9,0.32
1557358910,25,59.9,0.31
