1557345721,19,51.1,0.56
1557345842,19,49.6,0.53
1557345963,19,49.7,0.54
1557346084,19,49.9,0.54
1557346205,19,49.7,0.55
1557346326,19,50,0.54
1557346447,19,50,0.53
1557346568,19,49.9,0.55
1557346689,19,49.9,0.54
1557346810,19,49.9,0.55
1557346931,19,50,0.53
1557347052,19,50,0.54
1557347173,19,50.2,0.56
1557347294,19,49.9,0.56
1557347415,19,50.2,0.56
1557347536,19,50.4,0.56
1557347657,19,50.2,0.56
1557347778,19,50.4,0.58
1557347899,19,50.4,0.57
1557348020,19,49.9,0.57
1557348141,19,50.2,0.57
1557348262,19,50.2,0.57
1557348383,19,50,0.57
1557348504,19,50.2,0.56
1557348625,19,50.2,0.57
1557348746,19,50.2,0.57
1557348867,19,50.4,0.56
1557348988,19,50.4,0.56
1557349109,19,50.5,0.56
1557349230,19,50.5,0.56
1557349351,19,50.5,0.57
1557349472,19,50.5,0.57
1557349593,19,50.5,0.56
1557349714,19,50.7,0.56
1557349835,19,50.5,0.57
1557349956,19,50.7,0.55
1557350077,19,50.5,0.56
1557350198,19,50.7,0.55
1557350319,19,50.5,0.55
1557350440,19,50.5,0.54
1557350561,19,50.7,0.56
1557350682,19,50.9,0.56
1557350803,19,50.7,0.56
1557350924,19,50.7,0.56
1557351045,19,50.5,0.55
1557351166,19,50.7,0.54
1557351287,19,50.5,0.55
1557351408,19,50.5,0.56
1557351529,19,50.5,0.57
1557351650,19,50.7,0.56
1557351771,19,50.5,0.57
1557351892,19,50.7,0.57
1557352013,19,50.5,0.55
1557352134,19,50.7,0.55
1557352255,19,50.7,0.55
1557352376,19,50.7,0.56
1557352497,19,50.7,0.56
1557352618,19,50.7,0.56
1557352739,19,50.7,0.55
1557352860,19,50.7,0.55
1557352981,19,50.7,0.57
1557353102,19,50.7,0.56
1557353223,19,50.9,0.52
1557353344,19,50.5,0.54
1557353465,19,50.9,0.53
1557353586,19,50.7,0.53
1557353707,19,50.7,0.51
1557353828,19,50.5,0.52
