1557361693,88,9.20,0.60,
1557361814,88,9.30,0.60,
1557361935,88,9.20,0.59,
1557362056,88,9.20,0.60,
1557362177,88,9.20,0.59,
1557362298,88,9.20,0.58,
1557362419,88,9.20,0.58,
1557362540,88,9.20,0.58,
1557362661,88,9.20,0.58,
1557362782,88,9.10,0.59,
1557362903,88,9.20,0.60,
1557363024,88,9.10,0.60,
1557363145,88,9.10,0.60,
1557363266,88,9.10,0.60,
1557363387,88,9.10,0.60,
1557363508,88,9.10,0.61,
1557363629,88,9.10,0.60,
1557363750,88,9.20,0.61,
1557363871,88,9.10,0.60,
1557363992,88,9.10,0.59,
1557364113,88,9.20,0.60,
1557364234,88,9.10,0.59,
1557364355,88,9.10,0.60,
1557364476,88,9.10,0.58,
1557364597,88,9.20,0.60,
1557364718,88,9.10,0.61,
1557364839,88,9.10,0.60,
1557364960,88,9.10,0.61,
1557365081,88,9.20,0.60,
1557365202,88,9.10,0.60,
1557365323,88,9.20,0.60,
1557365444,88,9.10,0.60,
1557365565,88,9.10,0.60,
1557365686,88,9.10,0.60,
1557365807,88,9.10,0.58,
1557365928,88,9.10,0.61,
1557366049,88,9.10,0.59,
1557366170,88,9.10,0.59,
1557366291,88,9.10,0.61,
1557366412,88,9.10,0.60,
1557366533,88,9.10,0.61,
1557366654,88,9.10,0.60,
1557366775,88,9.10,0.59,
1557366896,88,9.10,0.59,
1557367017,88,9.10,0.59,
1557367138,88,9.10,0.59,
1557367259,88,9.10,0.59,
1557367380,88,9.10,0.60,
1557367501,88,9.00,0.60,
1557367622,88,9.00,0.59,
1557367743,88,9.00,0.60,
1557367864,88,9.00,0.62,
1557367985,88,9.10,0.58,
1557368106,88,9.10,0.59,
1557368227,88,9.10,0.58,
1557368348,88,9.00,0.57,
1557368469,88,9.00,0.56,
1557368590,88,9.00,0.57,
1557368711,88,9.00,0.57,
1557368832,88,9.00,0.57,
1557368953,88,8.90,0.58,
1557369074,88,8.90,0.58,
1557369195,88,8.90,0.57,
1557369316,88,8.90,0.57,
1557369437,88,8.90,0.57,
1557369558,88,8.90,0.58,
1557369679,88,8.90,0.58,
1557369800,88,8.90,0.57,
1557369921,88,8.90,0.58,
1557370042,88,8.90,0.59,
1557370163,88,8.90,0.59,
1557370284,88,8.90,0.59,
1557370405,88,8.90,0.58,
1557370526,88,8.90,0.60,
1557370647,88,8.90,0.59,
1557370768,88,8.90,0.59,
1557370889,88,8.90,0.61,
1557371010,88,8.90,0.59,
1557371131,88,8.90,0.61,
1557371252,88,8.90,0.59,
1557371373,88,9.00,0.59,
1557371494,88,9.00,0.58,
1557371615,88,8.90,0.57,
1557371736,88,9.00,0.58,
1557371857,88,9.00,0.58,
1557371978,88,9.00,0.57,
1557372099,88,8.90,0.58,
1557372220,88,8.90,0.59,
1557372341,88,8.90,0.59,
1557372462,88,8.90,0.60,
1557372583,88,8.90,0.60,
1557372704,88,8.90,0.61,
1557372825,88,8.90,0.63,
1557372946,88,8.90,0.61,
1557373067,88,9.00,0.62,
1557373188,88,9.00,0.64,
1557373309,88,9.00,0.61,
1557373430,88,9.00,0.60,
1557373551,88,9.00,0.61,
1557373672,88,9.00,0.62,
1557373793,88,9.00,0.62,
1557373914,88,9.00,0.64,
1557374035,88,9.00,0.62,
1557374156,88,9.10,0.62,
1557374277,88,9.00,0.63,
1557374398,88,9.10,0.62,
1557374519,88,9.10,0.62,
1557374640,88,9.10,0.63,
1557374761,88,9.10,0.63,
1557374882,88,9.10,0.63,
1557375003,88,9.10,0.63,
1557375124,88,9.20,0.62,
1557375245,88,9.20,0.60,
1557375366,88,9.10,0.60,
1557375487,88,9.20,0.61,
1557375608,88,9.20,0.62,
1557375729,88,9.20,0.62,
1557375850,88,9.20,0.61,
1557375971,88,9.10,0.62,
1557376092,88,9.20,0.63,
1557376213,88,9.20,0.61,
1557376334,88,9.20,0.62,
1557376455,88,9.20,0.62,
1557376576,88,9.10,0.62,
1557376697,88,9.20,0.61,
1557376818,88,9.10,0.62,
1557376939,88,9.20,0.62,
1557377060,88,9.20,0.62,
1557377181,88,9.20,0.60,
1557377302,88,9.10,0.61,
1557377423,88,9.10,0.60,
1557377544,88,9.20,0.62,
1557377665,88,9.10,0.62,
1557377786,88,9.10,0.62,
1557377907,88,9.20,0.61,
1557378028,88,9.20,0.62,
1557378149,88,9.10,0.61,
1557378270,88,9.20,0.60,
1557378391,88,9.20,0.60,
1557378512,88,9.20,0.62,
1557378633,88,9.20,0.61,
1557378754,88,9.20,0.61,
1557378875,88,9.10,0.61,
1557378996,88,9.20,0.61,
1557379117,88,9.10,0.60,
1557379238,88,9.20,0.60,
1557379359,88,9.20,0.59,
1557379480,88,9.20,0.61,
1557379601,88,9.10,0.59,
1557379722,88,9.20,0.60,
1557379843,88,9.10,0.60,
1557379964,88,9.20,0.61,
1557380085,88,9.20,0.61,
1557380206,88,9.10,0.62,
1557380327,88,9.20,0.61,
1557380448,88,9.20,0.62,
1557380569,88,9.10,0.62,
1557380690,88,9.20,0.62,
1557380811,88,9.20,0.60,
1557380932,88,9.10,0.62,
1557381053,88,9.20,0.62,
1557381174,88,9.10,0.61,
1557381295,88,9.10,0.61,
1557381416,88,9.10,0.62,
1557381537,88,9.20,0.61,
1557381658,88,9.10,0.62,
1557381779,88,9.20,0.61,
1557381900,88,9.20,0.62,
1557382021,88,9.10,0.61,
1557382142,88,9.10,0.62,
1557382263,88,9.20,0.61,
1557382384,88,9.20,0.61,
1557382505,88,9.20,0.61,
1557382626,88,9.10,0.61,
1557382747,88,9.20,0.61,
1557382868,88,9.20,0.61,
1557382989,88,9.10,0.60,
1557383110,88,9.10,0.61,
1557383231,88,9.20,0.61,
1557383352,88,9.10,0.62,
1557383473,88,9.10,0.62,
1557383594,88,9.10,0.60,
1557383715,88,9.20,0.60,
1557383836,88,9.10,0.60,
1557383957,88,9.10,0.60,
1557384078,88,9.10,0.61,
1557384199,88,9.10,0.61,
1557384320,88,9.20,0.62,
1557384441,88,9.10,0.61,
1557384562,88,9.10,0.61,
1557384683,88,9.10,0.61,
1557384804,88,9.10,0.60,
1557384925,88,9.10,0.60,
1557385046,88,9.10,0.62,
1557385167,88,9.10,0.61,
1557385288,88,9.10,0.62,
1557385409,88,9.10,0.61,
1557385530,88,9.20,0.61,
1557385651,88,9.10,0.60,
1557385772,88,9.10,0.61,
1557385893,88,9.20,0.61,
1557386014,88,9.10,0.61,
1557386135,88,9.10,0.61,
1557386256,88,9.10,0.61,
1557386377,88,9.10,0.60,
1557386498,88,9.10,0.61,
1557386619,88,9.10,0.61,
1557386740,88,9.10,0.61,
1557386861,88,9.10,0.63,
1557386982,88,9.10,0.60,
1557387103,88,9.10,0.61,
1557387224,88,9.10,0.60,
1557387345,88,9.10,0.59,
1557387466,88,9.10,0.62,
1557387587,88,9.10,0.61,
1557387708,88,9.10,0.60,
1557387829,88,9.10,0.60,
1557387950,88,9.10,0.61,
1557388071,88,9.10,0.61,
1557388192,88,9.10,0.60,
1557388313,88,9.10,0.60,
1557388434,88,9.10,0.60,
1557388555,88,9.10,0.59,
1557388676,88,9.10,0.61,
1557388797,88,9.10,0.62,
1557388918,88,9.10,0.61,
1557389039,88,9.10,0.61,
1557389160,88,9.10,0.62,
1557389281,88,9.10,0.61,
1557389402,88,9.10,0.60,
1557389523,88,9.10,0.60,
1557389644,88,9.10,0.60,
1557389765,88,9.10,0.59,
1557389886,88,9.10,0.60,
1557390007,88,9.00,0.60,
1557390128,88,9.10,0.58,
1557390249,88,9.10,0.59,
1557390370,88,9.10,0.58,
1557390491,88,9.00,0.59,
1557390612,88,9.00,0.58,
1557390733,88,9.00,0.59,
1557390854,88,9.00,0.60,
1557390975,88,9.00,0.59,
1557391096,88,9.00,0.60,
1557391217,88,9.00,0.59,
1557391338,88,9.00,0.61,
1557391459,88,9.00,0.59,
1557391580,88,9.00,0.60,
1557391701,88,9.00,0.60,
1557391822,88,9.00,0.61,
1557391943,88,9.00,0.60,
1557392064,88,9.00,0.59,
1557392185,88,9.00,0.61,
1557392306,88,9.00,0.60,
1557392427,88,9.00,0.61,
1557392548,88,9.00,0.60,
1557392669,88,9.00,0.59,
1557392790,88,9.00,0.60,
1557392911,88,9.00,0.59,
1557393032,88,9.00,0.59,
1557393153,88,9.00,0.60,
1557393274,88,9.00,0.60,
1557393395,88,9.00,0.62,
1557393516,88,9.00,0.60,
1557393637,88,9.00,0.60,
1557393758,88,9.00,0.60,
1557393879,88,9.00,0.60,
1557394000,88,9.00,0.60,
1557394121,88,9.00,0.60,
1557394242,88,9.00,0.60,
1557394363,88,9.00,0.61,
1557394484,88,9.00,0.60,
1557394605,88,9.00,0.59,
1557394726,88,9.00,0.59,
1557394847,88,9.00,0.60,
1557394968,88,9.00,0.61,
1557395089,88,9.00,0.60,
1557395210,88,9.00,0.61,
1557395331,88,9.00,0.61,
1557395452,88,9.00,0.60,
1557395573,88,9.00,0.62,
1557395694,88,9.00,0.60,
1557395815,88,9.00,0.60,
1557395936,88,9.00,0.59,
1557396057,88,9.00,0.60,
1557396178,88,9.00,0.60,
1557396299,88,9.00,0.61,
1557396420,88,9.00,0.60,
1557396541,88,9.00,0.59,
1557396662,88,9.00,0.61,
1557396783,88,9.10,0.59,
1557396904,88,9.00,0.60,
1557397025,88,9.00,0.59,
1557397146,88,9.00,0.60,
1557397267,88,9.00,0.59,
1557397388,88,9.00,0.61,
1557397509,88,9.00,0.60,
1557397630,88,9.00,0.60,
1557397751,88,9.00,0.59,
1557397872,88,9.00,0.59,
1557397993,88,9.00,0.60,
1557398114,88,9.00,0.60,
1557398235,88,9.00,0.58,
1557398356,88,9.00,0.58,
1557398477,88,9.00,0.57,
1557398598,88,9.00,0.58,
1557398719,88,9.00,0.58,
1557398840,88,9.00,0.59,
1557398961,88,8.90,0.58,
1557399082,88,9.00,0.58,
1557399203,88,9.00,0.58,
1557399324,88,8.90,0.56,
1557399445,88,8.90,0.59,
1557399566,88,8.90,0.60,
1557399687,88,8.90,0.59,
1557399808,88,8.90,0.58,
1557399929,88,8.90,0.57,
1557400050,88,8.90,0.56,
1557400171,88,8.90,0.57,
1557400292,88,8.90,0.56,
1557400413,88,8.90,0.58,
1557400534,88,8.80,0.57,
1557400655,88,8.80,0.57,
1557400776,88,8.80,0.58,
1557400897,88,8.80,0.57,
1557401018,88,8.80,0.58,
1557401139,88,8.80,0.58,
1557401260,88,8.80,0.58,
1557401381,88,8.80,0.57,
1557401502,88,8.80,0.59,
1557401623,88,8.80,0.59,
1557401744,88,8.80,0.57,
1557401865,88,8.70,0.59,
1557401986,88,8.80,0.58,
1557402107,88,8.80,0.59,
1557402228,88,8.80,0.59,
1557402349,88,8.80,0.58,
1557402470,88,8.80,0.59,
1557402591,88,8.80,0.59,
1557402712,88,8.80,0.59,
1557402833,88,8.70,0.58,
1557402954,88,8.80,0.58,
1557403075,88,8.80,0.58,
1557403196,88,8.70,0.55,
1557403317,88,8.70,0.57,
1557403438,88,8.70,0.57,
1557403559,88,8.70,0.58,
1557403680,88,8.70,0.58,
1557403801,88,8.80,0.55,
1557403922,88,8.70,0.56,
1557404043,88,8.70,0.56,
1557404164,88,8.70,0.57,
1557404285,88,8.70,0.56,
1557404406,88,8.70,0.56,
1557404527,88,8.70,0.57,
1557404648,88,8.60,0.55,
1557404769,88,8.60,0.57,
1557404890,88,8.70,0.57,
1557405011,88,8.60,0.57,
1557405132,88,8.60,0.56,
1557405253,88,8.70,0.57,
1557405374,88,8.60,0.58,
1557405495,88,8.60,0.60,
1557405616,88,8.60,0.59,
1557405737,88,8.60,0.58,
1557405858,88,8.50,0.59,
1557405979,88,8.60,0.57,
1557406100,88,8.60,0.59,
1557406221,88,8.60,0.58,
1557406342,88,8.60,0.58,
1557406463,88,8.60,0.58,
1557406584,88,8.60,0.60,
1557406705,88,8.60,0.59,
1557406826,88,8.60,0.59,
1557406947,88,8.60,0.59,
1557407068,88,8.60,0.60,
1557407189,88,8.70,0.59,
1557407310,88,8.70,0.60,
1557407431,88,8.60,0.59,