2019-05-08 20:26:17	84.00,12.30,0.39,
2019-05-08 20:26:20	84.00,12.30,0.38,
2019-05-08 20:26:22	84.00,12.30,0.38,
2019-05-08 20:26:24	84.00,12.30,0.39,
2019-05-08 20:26:27	84.00,12.30,0.39,
2019-05-08 20:26:29	84.00,12.30,0.37,
2019-05-08 20:26:32	84.00,12.30,0.38,
2019-05-08 20:26:34	84.00,12.20,0.37,
2019-05-08 20:26:37	84.00,12.30,0.38,
2019-05-08 20:26:39	84.00,12.40,0.37,
2019-05-08 20:26:42	84.00,12.30,0.38,
2019-05-08 20:26:44	84.00,12.30,0.38,
2019-05-08 20:26:46	84.00,12.30,0.38,
2019-05-08 20:26:49	84.00,12.30,0.37,
2019-05-08 20:26:51	84.00,12.20,0.38,
2019-05-08 20:26:54	84.00,12.30,0.37,
2019-05-08 20:26:56	84.00,12.20,0.40,
2019-05-08 20:26:59	84.00,12.30,0.38,
2019-05-08 20:27:01	84.00,12.30,0.37,
2019-05-08 20:27:03	84.00,12.20,0.38,
2019-05-08 20:27:06	84.00,12.30,0.38,
2019-05-08 20:27:08	84.00,12.30,0.38,
2019-05-08 20:27:11	84.00,12.30,0.39,
2019-05-08 20:27:13	84.00,12.20,0.37,
2019-05-08 20:27:16	84.00,12.30,0.37,
2019-05-08 20:27:18	84.00,12.20,0.37,
2019-05-08 20:27:20	84.00,12.30,0.39,
2019-05-08 20:27:23	84.00,12.30,0.39,
2019-05-08 20:27:25	84.00,12.30,0.38,
2019-05-08 20:27:28	84.00,12.30,0.37,
2019-05-08 20:27:30	84.00,12.20,0.38,
2019-05-08 20:27:33	84.00,12.20,0.37,
2019-05-08 20:27:35	84.00,12.30,0.37,
2019-05-08 20:27:37	84.00,12.30,0.38,
2019-05-08 20:27:40	84.00,12.30,0.39,
2019-05-08 20:27:42	84.00,12.20,0.39,
2019-05-08 20:27:45	84.00,12.30,0.37,
2019-05-08 20:27:47	84.00,12.30,0.37,
2019-05-08 20:27:50	84.00,12.20,0.37,
2019-05-08 20:27:52	84.00,12.30,0.38,
2019-05-08 20:27:54	84.00,12.20,0.37,
2019-05-08 20:27:57	84.00,12.20,0.38,
2019-05-08 20:27:59	84.00,12.20,0.38,
2019-05-08 20:28:02	84.00,12.20,0.37,
2019-05-08 20:28:04	84.00,12.20,0.38,
2019-05-08 20:28:07	84.00,12.20,0.38,
2019-05-08 20:28:09	84.00,12.30,0.38,
2019-05-08 20:28:11	84.00,12.20,0.37,
2019-05-08 20:28:14	84.00,12.20,0.37,
2019-05-08 20:28:16	84.00,12.30,0.38,
2019-05-08 20:28:19	84.00,12.20,0.38,
2019-05-08 20:28:21	84.00,12.20,0.38,
2019-05-08 20:28:24	84.00,12.30,0.39,
2019-05-08 20:28:26	84.00,12.20,0.37,
2019-05-08 20:28:28	84.00,12.30,0.38,
2019-05-08 20:28:31	84.00,12.30,0.37,
2019-05-08 20:28:33	84.00,12.20,0.38,
2019-05-08 20:28:36	84.00,12.30,0.38,
2019-05-08 20:28:38	84.00,12.30,0.39,
2019-05-08 20:28:41	84.00,12.20,0.38,
2019-05-08 20:28:43	84.00,12.20,0.38,
2019-05-08 20:28:45	84.00,12.20,0.37,
2019-05-08 20:28:48	84.00,12.20,0.38,
2019-05-08 20:28:50	84.00,12.20,0.40,
2019-05-08 20:28:53	84.00,12.20,0.37,
2019-05-08 20:28:55	84.00,12.20,0.38,
2019-05-08 20:28:58	84.00,12.20,0.38,
2019-05-08 20:29:00	84.00,12.30,0.38,
2019-05-08 20:29:02	84.00,12.20,0.39,
2019-05-08 20:29:05	84.00,12.30,0.37,
2019-05-08 20:29:07	84.00,12.20,0.38,
2019-05-08 20:29:10	84.00,12.20,0.38,
2019-05-08 20:29:12	84.00,12.20,0.36,
2019-05-08 20:29:15	84.00,12.20,0.37,
2019-05-08 20:29:17	84.00,12.30,0.37,
2019-05-08 20:29:19	84.00,12.20,0.38,
2019-05-08 20:29:22	84.00,12.20,0.39,
2019-05-08 20:29:24	84.00,12.20,0.37,
2019-05-08 20:29:27	84.00,12.30,0.38,
2019-05-08 20:29:29	84.00,12.20,0.37,
2019-05-08 20:29:32	84.00,12.20,0.37,
2019-05-08 20:29:34	84.00,12.20,0.39,
2019-05-08 20:29:36	84.00,12.20,0.37,
2019-05-08 20:29:39	84.00,12.30,0.37,
