06/05/2019,15:14:00,76,9.1,0.37
06/05/2019,15:14:03,76,9.1,0.38
06/05/2019,15:14:05,76,9.1,0.38
06/05/2019,15:14:08,76,9.1,0.38
06/05/2019,15:14:10,76,9.1,0.38
06/05/2019,15:14:12,76,9.1,0.36
06/05/2019,15:14:15,76,9.1,0.38
06/05/2019,15:14:17,76,9.1,0.37
06/05/2019,15:14:20,76,9.1,0.39
06/05/2019,15:14:22,76,9.1,0.38
06/05/2019,15:14:25,76,9.1,0.38
06/05/2019,15:14:27,76,9.1,0.38
06/05/2019,15:14:29,76,9,0.37
06/05/2019,15:14:32,77,9.1,0.37
06/05/2019,15:14:34,77,9.1,0.38
06/05/2019,15:14:37,77,9.1,0.38
06/05/2019,15:14:39,77,9.1,0.38
06/05/2019,15:14:42,77,9.1,0.38
06/05/2019,15:14:44,77,9,0.38
06/05/2019,15:14:46,77,9,0.39
06/05/2019,15:14:49,77,9.1,0.38
06/05/2019,15:14:51,77,9.1,0.38
06/05/2019,15:14:54,77,9.1,0.38
06/05/2019,15:14:56,77,9,0.39
06/05/2019,15:14:59,77,9,0.4
06/05/2019,15:15:01,77,9.1,0.38
06/05/2019,15:15:03,77,9.1,0.39
06/05/2019,15:15:06,77,9.1,0.4
06/05/2019,15:15:08,77,9.1,0.38
06/05/2019,15:15:11,77,9,0.4
06/05/2019,15:15:13,77,9.1,0.37
06/05/2019,15:15:16,77,9.1,0.39
06/05/2019,15:15:18,77,9,0.38
06/05/2019,15:15:20,77,9.1,0.39
06/05/2019,15:15:23,77,9.1,0.38
06/05/2019,15:15:25,77,9.1,0.39
06/05/2019,15:15:28,77,9,0.38
06/05/2019,15:15:30,77,9.1,0.39
06/05/2019,15:15:33,77,9.1,0.39
06/05/2019,15:15:35,77,9,0.39
06/05/2019,15:15:37,77,9.1,0.38
06/05/2019,15:15:40,77,9.1,0.38
06/05/2019,15:15:42,77,9,0.4
06/05/2019,15:15:45,77,9.1,0.38
06/05/2019,15:15:47,77,9,0.38
06/05/2019,15:15:50,77,9,0.4
06/05/2019,15:15:52,77,9.1,0.39
06/05/2019,15:15:54,77,9,0.4
06/05/2019,15:15:57,77,9,0.39
06/05/2019,15:15:59,77,9.1,0.4
06/05/2019,15:16:02,77,9,0.4
06/05/2019,15:16:04,77,9,0.39
06/05/2019,15:16:07,77,9,0.39
06/05/2019,15:16:09,77,9.1,0.39
06/05/2019,15:16:11,77,9.1,0.4
06/05/2019,15:16:14,77,9,0.4
06/05/2019,15:16:16,77,9,0.4
06/05/2019,15:16:19,77,9.1,0.38
06/05/2019,15:16:21,77,9,0.4
06/05/2019,15:16:24,77,9.1,0.39
06/05/2019,15:16:26,77,9,0.39
06/05/2019,15:16:28,77,9,0.4
06/05/2019,15:16:31,77,9.1,0.39
06/05/2019,15:16:33,77,9.1,0.4
06/05/2019,15:16:36,77,9,0.38
06/05/2019,15:16:38,77,9,0.39
06/05/2019,15:16:41,77,9,0.39
06/05/2019,15:16:43,77,9,0.39
06/05/2019,15:16:45,77,9,0.39
06/05/2019,15:16:48,77,9,0.39
06/05/2019,15:16:50,77,9,0.39
06/05/2019,15:16:53,77,9.1,0.39
06/05/2019,15:16:55,77,9,0.39
06/05/2019,15:16:58,77,9,0.39
06/05/2019,15:17:00,77,9.1,0.39
06/05/2019,15:17:02,77,9,0.39
06/05/2019,15:17:05,77,9.1,0.39
06/05/2019,15:17:07,77,9,0.4
06/05/2019,15:17:10,77,9,0.39
06/05/2019,15:17:12,77,9,0.39
06/05/2019,15:17:15,77,9,0.4
06/05/2019,15:17:17,77,9,0.39
06/05/2019,15:17:19,77,9,0.4
06/05/2019,15:17:22,77,9,0.39
06/05/2019,15:17:24,77,9,0.39
06/05/2019,15:17:27,77,9,0.4
06/05/2019,15:17:29,77,9.1,0.39
06/05/2019,15:17:32,78,9,0.39
06/05/2019,15:17:34,77,9,0.39
06/05/2019,15:17:36,77,9,0.4
06/05/2019,15:17:39,77,9,0.39
06/05/2019,15:17:41,77,9,0.41
06/05/2019,15:17:44,77,9,0.4
06/05/2019,15:17:46,77,9,0.39
06/05/2019,15:17:49,77,9,0.4
06/05/2019,15:17:51,77,9,0.4
06/05/2019,15:17:53,78,9,0.4
06/05/2019,15:17:56,78,9,0.39
