07/05/2019 17:56:22,83,11.6,0.34
07/05/2019 17:56:25,83,11.5,0.35
07/05/2019 17:56:27,83,11.5,0.35
07/05/2019 17:56:30,83,11.5,0.34
07/05/2019 17:56:32,83,11.6,0.33
07/05/2019 17:56:34,83,11.6,0.35
07/05/2019 17:56:37,83,11.5,0.34
07/05/2019 17:56:39,83,11.4,0.35
07/05/2019 17:56:42,83,11.5,0.34
07/05/2019 17:56:44,83,11.5,0.34
07/05/2019 17:56:47,83,11.5,0.35
07/05/2019 17:56:49,83,11.5,0.35
07/05/2019 17:56:52,83,11.5,0.35
07/05/2019 17:56:54,83,11.5,0.35
07/05/2019 17:56:56,83,11.6,0.35
07/05/2019 17:56:59,83,11.5,0.34
07/05/2019 17:57:01,83,11.5,0.35
07/05/2019 17:57:04,83,11.5,0.34
07/05/2019 17:57:06,83,11.5,0.35
07/05/2019 17:57:08,83,11.5,0.35
07/05/2019 17:57:11,83,11.6,0.34
07/05/2019 17:57:13,83,11.5,0.34
07/05/2019 17:57:16,83,11.6,0.34
07/05/2019 17:57:18,83,11.6,0.36
07/05/2019 17:57:21,83,11.5,0.35
07/05/2019 17:57:23,83,11.5,0.34
07/05/2019 17:57:26,83,11.6,0.36
07/05/2019 17:57:28,83,11.5,0.34
07/05/2019 17:57:30,83,11.5,0.35
07/05/2019 17:57:33,83,11.6,0.35
07/05/2019 17:57:35,83,11.5,0.36
07/05/2019 17:57:38,83,11.5,0.35
07/05/2019 17:57:40,83,11.5,0.34
07/05/2019 17:57:42,83,11.5,0.35
07/05/2019 17:57:45,83,11.6,0.35
07/05/2019 17:57:47,83,11.5,0.34
07/05/2019 17:57:50,83,11.6,0.35
07/05/2019 17:57:52,83,11.5,0.35
07/05/2019 17:57:55,83,11.5,0.34
07/05/2019 17:57:57,83,11.6,0.34
07/05/2019 17:58:00,83,11.5,0.36
07/05/2019 17:58:02,83,11.5,0.37
07/05/2019 17:58:04,83,11.6,0.36
07/05/2019 17:58:07,83,11.6,0.35
07/05/2019 17:58:09,83,11.6,0.34
07/05/2019 17:58:12,83,11.5,0.34
07/05/2019 17:58:14,83,11.5,0.34
07/05/2019 17:58:16,83,11.6,0.34
07/05/2019 17:58:19,83,11.5,0.35
07/05/2019 17:58:21,83,11.6,0.35
07/05/2019 17:58:24,83,11.6,0.36
07/05/2019 17:58:26,83,11.6,0.35
07/05/2019 17:58:29,83,11.5,0.34
07/05/2019 17:58:31,83,11.6,0.36
07/05/2019 17:58:34,83,11.6,0.36
07/05/2019 17:58:36,83,11.5,0.35
07/05/2019 17:58:38,83,11.6,0.35
07/05/2019 17:58:41,83,11.5,0.36
07/05/2019 17:58:43,83,11.5,0.34
07/05/2019 17:58:46,83,11.6,0.36
07/05/2019 17:58:48,82,11.6,0.35
07/05/2019 17:58:51,82,11.6,0.35
07/05/2019 17:58:53,82,11.5,0.35
07/05/2019 17:58:55,82,11.6,0.37
07/05/2019 17:58:58,83,11.6,0.35
07/05/2019 17:59:00,82,11.5,0.34
07/05/2019 17:59:03,82,11.6,0.35
07/05/2019 17:59:05,82,11.6,0.35
07/05/2019 17:59:08,82,11.5,0.35
07/05/2019 17:59:10,82,11.5,0.35
07/05/2019 17:59:12,82,11.6,0.35
07/05/2019 17:59:15,82,11.5,0.34
07/05/2019 17:59:17,82,11.6,0.35
07/05/2019 17:59:20,82,11.6,0.35
07/05/2019 17:59:22,82,11.5,0.34
07/05/2019 17:59:25,82,11.5,0.36
07/05/2019 17:59:27,82,11.6,0.36
07/05/2019 17:59:29,82,11.6,0.35
07/05/2019 17:59:32,82,11.6,0.36
07/05/2019 17:59:34,82,11.5,0.34
07/05/2019 17:59:37,82,11.5,0.35
07/05/2019 17:59:39,82,11.5,0.36
07/05/2019 17:59:42,82,11.6,0.35
07/05/2019 17:59:44,82,11.6,0.36
07/05/2019 17:59:46,82,11.6,0.35
07/05/2019 17:59:49,82,11.6,0.35
07/05/2019 17:59:51,82,11.6,0.35
07/05/2019 17:59:54,82,11.5,0.36
07/05/2019 17:59:56,82,11.6,0.35
07/05/2019 17:59:59,82,11.5,0.33
07/05/2019 18:00:01,82,11.6,0.35
07/05/2019 18:00:03,82,11.6,0.36
07/05/2019 18:00:06,82,11.6,0.35
07/05/2019 18:00:08,82,11.6,0.34
07/05/2019 18:00:11,82,11.6,0.37
07/05/2019 18:00:13,82,11.6,0.35
07/05/2019 18:00:16,82,11.6,0.36
07/05/2019 18:00:18,82,11.5,0.36
07/05/2019 18:00:20,82,11.6,0.35
07/05/2019 18:00:23,82,11.5,0.36
07/05/2019 18:00:25,82,11.5,0.34
07/05/2019 18:00:28,82,11.5,0.35
07/05/2019 18:00:30,82,11.5,0.35
07/05/2019 18:00:33,82,11.6,0.35
07/05/2019 18:00:35,82,11.6,0.34
07/05/2019 18:00:37,82,11.6,0.35
07/05/2019 18:00:40,82,11.5,0.36
07/05/2019 18:00:42,82,11.6,0.32
07/05/2019 18:00:45,82,11.6,0.35
07/05/2019 18:00:47,82,11.5,0.35
07/05/2019 18:00:50,82,11.6,0.34
07/05/2019 18:00:52,82,11.6,0.35
07/05/2019 18:00:54,82,11.6,0.35
07/05/2019 18:00:57,82,11.5,0.34
07/05/2019 18:00:59,82,11.6,0.34
07/05/2019 18:01:02,82,11.6,0.36
07/05/2019 18:01:04,82,11.6,0.36
07/05/2019 18:01:07,82,11.6,0.34
07/05/2019 18:01:09,82,11.6,0.34
07/05/2019 18:01:11,82,11.6,0.35
07/05/2019 18:01:14,82,11.6,0.35
07/05/2019 18:01:16,82,11.5,0.34
07/05/2019 18:01:19,82,11.6,0.35
07/05/2019 18:01:21,82,11.6,0.34
07/05/2019 18:01:24,82,11.6,0.33
07/05/2019 18:01:26,82,11.6,0.35
07/05/2019 18:01:28,82,11.6,0.34
07/05/2019 18:01:31,82,11.6,0.33
07/05/2019 18:01:33,82,11.6,0.35
07/05/2019 18:01:36,82,11.6,0.35
07/05/2019 18:01:38,82,11.6,0.34
07/05/2019 18:01:41,82,11.6,0.35
07/05/2019 18:01:43,82,11.6,0.34
07/05/2019 18:01:46,82,11.6,0.34
07/05/2019 18:01:48,82,11.6,0.35
07/05/2019 18:01:50,82,11.6,0.34
07/05/2019 18:01:53,82,11.6,0.36
07/05/2019 18:01:55,82,11.5,0.34
07/05/2019 18:01:58,82,11.6,0.33
07/05/2019 18:02:00,82,11.6,0.33
07/05/2019 18:02:02,82,11.6,0.34
07/05/2019 18:02:05,82,11.6,0.35
07/05/2019 18:02:07,82,11.6,0.34
07/05/2019 18:02:10,82,11.6,0.33
07/05/2019 18:02:12,82,11.6,0.34
07/05/2019 18:02:15,82,11.6,0.35
07/05/2019 18:02:17,82,11.5,0.34
07/05/2019 18:02:20,82,11.6,0.34
07/05/2019 18:02:22,82,11.6,0.35
07/05/2019 18:02:24,82,11.6,0.34
07/05/2019 18:02:27,82,11.6,0.35
07/05/2019 18:02:29,82,11.6,0.34
07/05/2019 18:02:32,82,11.6,0.33
07/05/2019 18:02:34,82,11.6,0.33
07/05/2019 18:02:36,82,11.5,0.35
07/05/2019 18:02:39,82,11.6,0.34
07/05/2019 18:02:41,82,11.6,0.36
07/05/2019 18:02:44,82,11.6,0.35
07/05/2019 18:02:46,82,11.6,0.34
07/05/2019 18:02:49,82,11.6,0.33
07/05/2019 18:02:51,82,11.6,0.35
07/05/2019 18:02:54,82,11.6,0.34
07/05/2019 18:02:56,82,11.6,0.34
07/05/2019 18:02:58,82,11.6,0.35
07/05/2019 18:03:01,82,11.6,0.36
07/05/2019 18:03:03,82,11.5,0.34
07/05/2019 18:03:06,82,11.6,0.35
07/05/2019 18:03:08,82,11.6,0.34
07/05/2019 18:03:10,82,11.5,0.35
07/05/2019 18:03:13,82,11.6,0.34
07/05/2019 18:03:15,82,11.6,0.35
07/05/2019 18:03:18,82,11.6,0.35
07/05/2019 18:03:20,82,11.6,0.36
07/05/2019 18:03:23,82,11.6,0.34
07/05/2019 18:03:25,82,11.5,0.35
07/05/2019 18:03:28,82,11.5,0.34
07/05/2019 18:03:30,82,11.6,0.34
07/05/2019 18:03:32,82,11.5,0.35
07/05/2019 18:03:35,82,11.6,0.34
07/05/2019 18:03:37,82,11.5,0.36
07/05/2019 18:03:40,82,11.6,0.35
07/05/2019 18:03:42,82,11.6,0.35
07/05/2019 18:03:45,82,11.6,0.35
07/05/2019 18:03:47,82,11.6,0.35
07/05/2019 18:03:49,82,11.6,0.34
07/05/2019 18:03:52,82,11.6,0.35
07/05/2019 18:03:54,82,11.6,0.35
07/05/2019 18:03:57,82,11.6,0.35
07/05/2019 18:03:59,81,11.5,0.35
07/05/2019 18:04:02,82,11.6,0.35
07/05/2019 18:04:04,82,11.6,0.35
07/05/2019 18:04:06,82,11.6,0.35
07/05/2019 18:04:09,82,11.6,0.36
07/05/2019 18:04:11,82,11.6,0.36
07/05/2019 18:04:14,82,11.6,0.36
07/05/2019 18:04:16,82,11.6,0.34
07/05/2019 18:04:19,82,11.6,0.36
07/05/2019 18:04:21,82,11.6,0.35
07/05/2019 18:04:23,82,11.6,0.36
07/05/2019 18:04:26,82,11.6,0.34
07/05/2019 18:04:28,82,11.6,0.35
07/05/2019 18:04:31,82,11.5,0.35
07/05/2019 18:04:33,82,11.6,0.35
07/05/2019 18:04:36,82,11.6,0.35
07/05/2019 18:04:38,82,11.6,0.36
07/05/2019 18:04:40,82,11.6,0.35
07/05/2019 18:04:43,81,11.5,0.35
07/05/2019 18:04:45,82,11.6,0.35
07/05/2019 18:04:48,81,11.5,0.35
07/05/2019 18:04:50,82,11.6,0.36
07/05/2019 18:04:53,82,11.6,0.35
07/05/2019 18:04:55,81,11.6,0.36
07/05/2019 18:04:57,82,11.6,0.36
07/05/2019 18:05:00,82,11.6,0.35
07/05/2019 18:05:02,82,11.6,0.35
07/05/2019 18:05:05,82,11.6,0.35
07/05/2019 18:05:07,82,11.5,0.35
07/05/2019 18:05:10,82,11.6,0.35
07/05/2019 18:05:12,82,11.6,0.34
07/05/2019 18:05:14,82,11.6,0.34
07/05/2019 18:05:17,82,11.6,0.36
07/05/2019 18:05:19,81,11.6,0.34
07/05/2019 18:05:22,82,11.5,0.35
07/05/2019 18:05:24,82,11.6,0.36
07/05/2019 18:05:27,82,11.6,0.35
07/05/2019 18:05:29,81,11.5,0.35
07/05/2019 18:05:31,82,11.6,0.35
07/05/2019 18:05:34,81,11.5,0.35
07/05/2019 18:05:36,82,11.6,0.35
07/05/2019 18:05:39,82,11.6,0.36
07/05/2019 18:05:41,82,11.6,0.35
07/05/2019 18:05:44,81,11.6,0.35
07/05/2019 18:05:46,82,11.6,0.34
07/05/2019 18:05:48,81,11.6,0.34
07/05/2019 18:05:51,82,11.6,0.35
07/05/2019 18:05:53,81,11.6,0.34
07/05/2019 18:05:56,82,11.6,0.35
07/05/2019 18:05:58,81,11.6,0.36
07/05/2019 18:06:01,82,11.6,0.36
07/05/2019 18:06:03,81,11.6,0.35
07/05/2019 18:06:05,82,11.6,0.34
07/05/2019 18:06:08,82,11.6,0.35
07/05/2019 18:06:10,81,11.6,0.34
07/05/2019 18:06:13,82,11.6,0.35
07/05/2019 18:06:15,82,11.6,0.34
07/05/2019 18:06:18,82,11.6,0.35
07/05/2019 18:06:20,81,11.6,0.34
07/05/2019 18:06:22,81,11.6,0.35
07/05/2019 18:06:25,81,11.6,0.36
07/05/2019 18:06:27,82,11.6,0.34
07/05/2019 18:06:30,81,11.6,0.35
07/05/2019 18:06:32,81,11.6,0.35
07/05/2019 18:06:35,82,11.6,0.35
07/05/2019 18:06:37,81,11.6,0.34
07/05/2019 18:06:39,82,11.6,0.34
07/05/2019 18:06:42,81,11.6,0.35
07/05/2019 18:06:44,82,11.6,0.34
07/05/2019 18:06:47,81,11.6,0.34
07/05/2019 18:06:49,81,11.6,0.35
07/05/2019 18:06:52,81,11.6,0.37
07/05/2019 18:06:54,81,11.6,0.36
07/05/2019 18:06:56,81,11.6,0.36
07/05/2019 18:06:59,81,11.6,0.37
07/05/2019 18:07:01,81,11.6,0.36
07/05/2019 18:07:04,81,11.5,0.35
07/05/2019 18:07:06,81,11.6,0.38
07/05/2019 18:07:09,81,11.6,0.37
07/05/2019 18:07:11,81,11.6,0.35
07/05/2019 18:07:13,81,11.6,0.37
07/05/2019 18:07:16,81,11.6,0.36
07/05/2019 18:07:18,81,11.6,0.36
07/05/2019 18:07:21,81,11.6,0.35
07/05/2019 18:07:23,82,11.6,0.35
07/05/2019 18:07:26,81,11.5,0.36
07/05/2019 18:07:28,81,11.6,0.36
07/05/2019 18:07:30,81,11.5,0.35
07/05/2019 18:07:33,81,11.6,0.36
07/05/2019 18:07:35,81,11.6,0.35
07/05/2019 18:07:38,81,11.6,0.36
07/05/2019 18:07:40,81,11.6,0.35
07/05/2019 18:07:43,81,11.6,0.36
07/05/2019 18:07:45,81,11.6,0.34
07/05/2019 18:07:47,81,11.6,0.36
07/05/2019 18:07:50,81,11.6,0.35
07/05/2019 18:07:52,81,11.6,0.35
07/05/2019 18:07:55,81,11.6,0.36
07/05/2019 18:07:57,81,11.6,0.36
07/05/2019 18:08:00,81,11.6,0.37
07/05/2019 18:08:02,81,11.6,0.37
07/05/2019 18:08:04,81,11.6,0.36
07/05/2019 18:08:07,81,11.6,0.36
07/05/2019 18:08:09,81,11.6,0.35
07/05/2019 18:08:12,81,11.6,0.36
07/05/2019 18:08:14,81,11.6,0.34
07/05/2019 18:08:17,81,11.6,0.35
07/05/2019 18:08:19,81,11.6,0.35
07/05/2019 18:08:21,81,11.6,0.33
07/05/2019 18:08:24,81,11.6,0.35
07/05/2019 18:08:26,81,11.6,0.36
07/05/2019 18:08:29,81,11.6,0.35
07/05/2019 18:08:31,81,11.6,0.35
07/05/2019 18:08:34,81,11.6,0.36
07/05/2019 18:08:36,81,11.6,0.34
07/05/2019 18:08:39,81,11.6,0.35
07/05/2019 18:08:41,81,11.6,0.35
07/05/2019 18:08:43,81,11.6,0.35
07/05/2019 18:08:46,81,11.6,0.35
07/05/2019 18:08:48,81,11.6,0.36
07/05/2019 18:08:51,81,11.6,0.36
07/05/2019 18:08:53,81,11.6,0.35
07/05/2019 18:08:55,81,11.6,0.34
07/05/2019 18:08:58,81,11.6,0.36
07/05/2019 18:09:00,81,11.6,0.35
07/05/2019 18:09:03,81,11.6,0.36
07/05/2019 18:09:05,81,11.6,0.36
07/05/2019 18:09:08,81,11.6,0.35
07/05/2019 18:09:10,81,11.6,0.36
07/05/2019 18:09:13,81,11.6,0.35
07/05/2019 18:09:15,81,11.6,0.35
07/05/2019 18:09:17,81,11.6,0.35
07/05/2019 18:09:20,81,11.6,0.36
07/05/2019 18:09:22,81,11.6,0.34
07/05/2019 18:09:25,81,11.6,0.35
07/05/2019 18:09:27,81,11.6,0.35
07/05/2019 18:09:29,81,11.6,0.35
07/05/2019 18:09:32,81,11.6,0.35
07/05/2019 18:09:34,81,11.6,0.35
07/05/2019 18:09:37,81,11.6,0.35
07/05/2019 18:09:39,81,11.6,0.35
07/05/2019 18:09:42,81,11.6,0.35
07/05/2019 18:09:44,81,11.6,0.36
07/05/2019 18:09:46,81,11.6,0.35
07/05/2019 18:09:49,81,11.6,0.36
07/05/2019 18:09:51,81,11.6,0.35
07/05/2019 18:09:54,81,11.6,0.35
07/05/2019 18:09:56,81,11.6,0.34
07/05/2019 18:09:59,81,11.6,0.35
07/05/2019 18:10:01,81,11.6,0.36
07/05/2019 18:10:04,81,11.6,0.34
07/05/2019 18:10:06,81,11.6,0.36
07/05/2019 18:10:08,81,11.6,0.35
07/05/2019 18:10:11,81,11.6,0.35
07/05/2019 18:10:13,81,11.6,0.36
07/05/2019 18:10:16,81,11.6,0.35
07/05/2019 18:10:18,81,11.6,0.37
07/05/2019 18:10:21,81,11.6,0.35
07/05/2019 18:10:23,81,11.6,0.35
07/05/2019 18:10:25,81,11.6,0.37
07/05/2019 18:10:28,81,11.6,0.36
07/05/2019 18:10:30,81,11.6,0.35
07/05/2019 18:10:33,81,11.6,0.35
07/05/2019 18:10:35,81,11.6,0.35
07/05/2019 18:10:38,81,11.6,0.35
07/05/2019 18:10:40,81,11.6,0.35
07/05/2019 18:10:42,81,11.6,0.36
07/05/2019 18:10:45,81,11.6,0.35
07/05/2019 18:10:47,81,11.6,0.36
07/05/2019 18:10:50,81,11.6,0.35
07/05/2019 18:10:52,81,11.6,0.35
07/05/2019 18:10:55,81,11.6,0.36
07/05/2019 18:10:57,81,11.6,0.36
07/05/2019 18:10:59,81,11.7,0.38
07/05/2019 18:11:02,81,11.6,0.38
07/05/2019 18:11:04,81,11.6,0.35
07/05/2019 18:11:07,81,11.6,0.35
07/05/2019 18:11:09,81,11.6,0.35
07/05/2019 18:11:12,81,11.7,0.37
07/05/2019 18:11:14,81,11.6,0.36
07/05/2019 18:11:16,81,11.6,0.37
07/05/2019 18:11:19,81,11.6,0.35
07/05/2019 18:11:21,81,11.7,0.37
07/05/2019 18:11:24,81,11.6,0.35
07/05/2019 18:11:26,81,11.6,0.36
07/05/2019 18:11:29,81,11.6,0.35
07/05/2019 18:11:31,81,11.6,0.36
07/05/2019 18:11:33,81,11.6,0.37
07/05/2019 18:11:36,81,11.6,0.35
07/05/2019 18:11:38,81,11.6,0.35
07/05/2019 18:11:41,81,11.6,0.36
07/05/2019 18:11:43,81,11.7,0.36
07/05/2019 18:11:46,81,11.6,0.35
07/05/2019 18:11:48,81,11.6,0.36
07/05/2019 18:11:50,81,11.6,0.35
07/05/2019 18:11:53,81,11.6,0.36
07/05/2019 18:11:55,81,11.6,0.36
07/05/2019 18:11:58,81,11.6,0.35
07/05/2019 18:12:00,81,11.7,0.35
07/05/2019 18:12:03,81,11.6,0.36
07/05/2019 18:12:05,81,11.6,0.36
07/05/2019 18:12:07,81,11.7,0.35
07/05/2019 18:12:10,81,11.6,0.37
07/05/2019 18:12:12,81,11.6,0.35
07/05/2019 18:12:15,81,11.6,0.35
07/05/2019 18:12:17,81,11.6,0.36
07/05/2019 18:12:20,81,11.6,0.36
07/05/2019 18:12:22,81,11.6,0.35
07/05/2019 18:12:24,81,11.6,0.35
07/05/2019 18:12:27,81,11.6,0.36
07/05/2019 18:12:29,81,11.6,0.36
07/05/2019 18:12:32,81,11.6,0.36
07/05/2019 18:12:34,81,11.6,0.35
07/05/2019 18:12:37,81,11.7,0.36
07/05/2019 18:12:39,81,11.6,0.35
07/05/2019 18:12:41,81,11.6,0.34
07/05/2019 18:12:44,81,11.6,0.36
07/05/2019 18:12:46,81,11.6,0.36
07/05/2019 18:12:49,81,11.6,0.35
07/05/2019 18:12:51,81,11.6,0.36
07/05/2019 18:12:54,81,11.6,0.35
07/05/2019 18:12:56,81,11.6,0.35
07/05/2019 18:12:58,81,11.6,0.36
07/05/2019 18:13:01,81,11.6,0.36
07/05/2019 18:13:03,81,11.7,0.35
07/05/2019 18:13:06,81,11.6,0.36
07/05/2019 18:13:08,81,11.7,0.36
07/05/2019 18:13:11,81,11.6,0.35
07/05/2019 18:13:13,81,11.6,0.35
07/05/2019 18:13:15,81,11.6,0.36
07/05/2019 18:13:18,81,11.6,0.35
07/05/2019 18:13:20,81,11.7,0.37
07/05/2019 18:13:23,81,11.6,0.36
07/05/2019 18:13:25,81,11.6,0.36
07/05/2019 18:13:28,81,11.6,0.36
07/05/2019 18:13:30,81,11.7,0.36
07/05/2019 18:13:32,81,11.6,0.35
07/05/2019 18:13:35,81,11.6,0.36
07/05/2019 18:13:37,81,11.6,0.35
07/05/2019 18:13:40,81,11.7,0.36
07/05/2019 18:13:42,81,11.6,0.36
07/05/2019 18:13:45,81,11.7,0.35
07/05/2019 18:13:47,81,11.7,0.36
07/05/2019 18:13:49,81,11.6,0.35
07/05/2019 18:13:52,81,11.6,0.36
07/05/2019 18:13:54,81,11.7,0.36
07/05/2019 18:13:57,81,11.6,0.36
07/05/2019 18:13:59,81,11.6,0.35
07/05/2019 18:14:02,81,11.6,0.36
07/05/2019 18:14:04,81,11.6,0.35
07/05/2019 18:14:06,81,11.6,0.37
07/05/2019 18:14:09,81,11.7,0.36
07/05/2019 18:14:11,81,11.6,0.35
07/05/2019 18:14:14,81,11.6,0.35
07/05/2019 18:14:16,81,11.7,0.35
07/05/2019 18:14:19,81,11.6,0.35
07/05/2019 18:14:21,81,11.6,0.36
07/05/2019 18:14:23,81,11.7,0.35
07/05/2019 18:14:26,81,11.7,0.37
07/05/2019 18:14:28,81,11.7,0.36
07/05/2019 18:14:31,81,11.7,0.36
07/05/2019 18:14:33,81,11.6,0.35
07/05/2019 18:14:36,81,11.7,0.36
07/05/2019 18:14:38,81,11.7,0.36
07/05/2019 18:14:40,81,11.7,0.36
07/05/2019 18:14:43,81,11.7,0.37
07/05/2019 18:14:45,81,11.7,0.37
07/05/2019 18:14:48,81,11.6,0.36
07/05/2019 18:14:50,81,11.6,0.34
07/05/2019 18:14:53,81,11.7,0.35
07/05/2019 18:14:55,81,11.7,0.35
07/05/2019 18:14:57,81,11.7,0.34
07/05/2019 18:15:00,81,11.7,0.35
07/05/2019 18:15:02,81,11.6,0.35
07/05/2019 18:15:05,81,11.7,0.35
07/05/2019 18:15:07,81,11.7,0.35
07/05/2019 18:15:10,81,11.7,0.34
07/05/2019 18:15:12,81,11.7,0.35
07/05/2019 18:15:15,81,11.7,0.35
07/05/2019 18:15:17,81,11.7,0.35
07/05/2019 18:15:19,81,11.6,0.35
07/05/2019 18:15:22,81,11.7,0.34
07/05/2019 18:15:24,81,11.6,0.34
07/05/2019 18:15:27,81,11.7,0.35
07/05/2019 18:15:29,81,11.6,0.35
07/05/2019 18:15:31,81,11.7,0.35
07/05/2019 18:15:34,81,11.7,0.37
07/05/2019 18:15:36,81,11.7,0.37
07/05/2019 18:15:39,81,11.7,0.38
07/05/2019 18:15:41,81,11.7,0.38
07/05/2019 18:15:44,81,11.7,0.37
07/05/2019 18:15:46,81,11.6,0.36
07/05/2019 18:15:49,81,11.7,0.37
07/05/2019 18:15:51,81,11.7,0.37
07/05/2019 18:15:53,81,11.6,0.38
07/05/2019 18:15:56,81,11.7,0.38
07/05/2019 18:15:58,81,11.6,0.38
07/05/2019 18:16:01,81,11.7,0.37
07/05/2019 18:16:03,81,11.7,0.37
07/05/2019 18:16:05,81,11.6,0.36
07/05/2019 18:16:08,81,11.6,0.36
07/05/2019 18:16:10,81,11.7,0.38
07/05/2019 18:16:13,81,11.6,0.37
07/05/2019 18:16:15,81,11.6,0.37
07/05/2019 18:16:18,81,11.7,0.38
07/05/2019 18:16:20,81,11.6,0.37
07/05/2019 18:16:23,81,11.7,0.38
07/05/2019 18:16:25,81,11.7,0.37
07/05/2019 18:16:27,81,11.7,0.38
07/05/2019 18:16:30,81,11.7,0.38
07/05/2019 18:16:32,81,11.7,0.37
07/05/2019 18:16:35,81,11.7,0.36
07/05/2019 18:16:37,81,11.6,0.36
07/05/2019 18:16:39,81,11.7,0.37
07/05/2019 18:16:42,81,11.7,0.36
07/05/2019 18:16:44,81,11.7,0.36
07/05/2019 18:16:47,81,11.7,0.37
07/05/2019 18:16:49,81,11.7,0.36
07/05/2019 18:16:52,81,11.7,0.37
07/05/2019 18:16:54,81,11.7,0.35
07/05/2019 18:16:57,81,11.7,0.35
07/05/2019 18:16:59,81,11.7,0.35
07/05/2019 18:17:01,81,11.7,0.36
07/05/2019 18:17:04,81,11.7,0.34
07/05/2019 18:17:06,81,11.7,0.36
07/05/2019 18:17:09,81,11.7,0.35
07/05/2019 18:17:11,81,11.6,0.35
07/05/2019 18:17:14,81,11.7,0.36
07/05/2019 18:17:16,81,11.6,0.36
07/05/2019 18:17:18,81,11.7,0.35
07/05/2019 18:17:21,81,11.7,0.35
07/05/2019 18:17:23,81,11.7,0.35
07/05/2019 18:17:26,81,11.6,0.36
07/05/2019 18:17:28,81,11.7,0.35
07/05/2019 18:17:31,81,11.7,0.35
07/05/2019 18:17:33,81,11.7,0.35
07/05/2019 18:17:35,81,11.7,0.36
07/05/2019 18:17:38,81,11.7,0.34
07/05/2019 18:17:40,81,11.7,0.35
07/05/2019 18:17:43,81,11.7,0.35
07/05/2019 18:17:45,81,11.6,0.36
07/05/2019 18:17:48,81,11.7,0.37
07/05/2019 18:17:50,81,11.7,0.35
07/05/2019 18:17:52,81,11.6,0.34
07/05/2019 18:17:55,81,11.7,0.37
07/05/2019 18:17:57,81,11.7,0.37
07/05/2019 18:18:00,81,11.7,0.35
07/05/2019 18:18:02,81,11.7,0.36
07/05/2019 18:18:05,81,11.7,0.35
07/05/2019 18:18:07,81,11.7,0.36
07/05/2019 18:18:09,81,11.7,0.37
07/05/2019 18:18:12,81,11.7,0.35
07/05/2019 18:18:14,81,11.7,0.34
07/05/2019 18:18:17,81,11.7,0.34
07/05/2019 18:18:19,81,11.7,0.36
07/05/2019 18:18:22,81,11.7,0.35
07/05/2019 18:18:24,81,11.7,0.36
07/05/2019 18:18:26,81,11.7,0.36
07/05/2019 18:18:29,81,11.7,0.36
07/05/2019 18:18:31,81,11.7,0.36
07/05/2019 18:18:34,81,11.7,0.35
07/05/2019 18:18:36,81,11.7,0.36
07/05/2019 18:18:39,81,11.6,0.35
07/05/2019 18:18:41,81,11.7,0.35
07/05/2019 18:18:43,81,11.7,0.36
07/05/2019 18:18:46,81,11.7,0.34
07/05/2019 18:18:48,81,11.7,0.36
